x,y,z
-0.056,-0.002,-1.151
-0.042,0.085,-1.097
-0.031,0.095,-1.009
-0.080,0.008,-0.987
-0.024,0.053,-1.070
0.011,0.117,-1.305
-0.048,0.128,-1.040
-0.022,0.127,-0.944
-0.003,0.151,-0.993
-0.031,0.129,-1.002
-0.041,0.116,-1.007
-0.048,0.108,-1.000
-0.049,0.104,-1.002
-0.054,0.099,-0.998
-0.053,0.098,-0.972
-0.054,0.096,-1.001
-0.054,0.096,-1.000
-0.064,0.088,-0.988
-0.051,0.114,-1.022
0.007,0.177,-0.880
-0.093,0.181,-1.161
-0.049,0.056,-0.828
0.013,0.119,-1.033
-0.031,0.135,-0.981
-0.028,0.233,-0.970
-0.078,0.241,-1.007
-0.052,0.099,-1.029
-0.061,0.044,-0.989
-0.052,0.167,-0.828
-0.054,0.141,-0.844
-0.059,-0.001,-1.015
-0.105,0.169,-0.986
-0.039,0.000,-1.016
-0.027,-0.010,-1.000
-0.053,-0.039,-1.008
-0.070,-0.032,-1.000
-0.058,0.003,-1.003
-0.107,-0.056,-0.985
-0.071,0.075,-1.013
-0.092,-0.074,-0.988
-0.076,0.015,-1.007
-0.089,0.045,-1.007
-0.076,0.043,-0.970
-0.049,0.131,-1.057
-0.076,0.060,-1.001
-0.071,0.042,-0.998
-0.084,0.052,-1.006
-0.070,0.048,-1.011
-0.095,0.031,-0.983
-0.069,0.059,-1.005
-0.081,0.071,-1.008
-0.084,0.039,-1.002
-0.075,0.046,-1.004
-0.069,0.063,-1.014
-0.082,0.044,-1.009
-0.082,0.093,-1.013
-0.068,0.061,-0.991
-0.041,0.195,-0.922
-0.016,0.185,-1.036
-0.027,0.184,-0.984
0.001,0.197,-1.017
-0.033,0.209,-1.015
-0.029,0.250,-1.012
0.052,0.333,-1.133
0.018,0.373,-1.027
-0.084,0.359,-0.934
-0.022,0.351,-0.886
-0.058,0.387,-0.828
0.013,0.500,-0.919
0.006,0.505,-0.803
0.001,0.524,-0.846
-0.054,0.596,-0.780
0.013,0.611,-0.864
0.049,0.552,-0.793
-0.019,0.646,-0.813
-0.004,0.605,-0.776
-0.003,0.661,-0.644
0.022,0.719,-0.729
-0.035,0.766,-0.628
-0.019,0.795,-0.607
0.052,0.749,-0.628
-0.013,0.804,-0.579
0.014,0.820,-0.527
0.026,0.816,-0.547
-0.015,0.853,-0.560
-0.018,0.874,-0.529
-0.029,0.938,-0.425
0.025,0.883,-0.519
-0.001,0.904,-0.462
0.039,0.892,-0.353
0.016,0.916,-0.344
-0.016,0.933,-0.360
0.011,0.931,-0.332
-0.002,0.945,-0.336
-0.045,0.984,-0.316
-0.046,0.969,-0.440
0.020,0.957,-0.265
0.012,0.955,-0.203
-0.020,0.966,-0.311
0.022,1.004,-0.240
-0.059,1.019,-0.280
-0.010,0.967,-0.246
-0.021,0.980,-0.295
-0.010,0.971,-0.232
-0.002,0.971,-0.276
0.021,0.957,-0.297
0.007,0.968,-0.261
0.034,0.968,-0.160
0.020,0.970,-0.171
0.021,0.961,-0.251
0.013,0.970,-0.259
0.010,0.969,-0.239
-0.013,0.988,-0.236
0.005,0.978,-0.163
0.002,0.982,-0.216
0.012,0.962,-0.217
0.006,0.975,-0.198
0.005,0.977,-0.180
0.001,0.993,-0.164
0.002,0.978,-0.167
-0.001,0.990,-0.188
0.007,0.983,-0.183
0.013,0.968,-0.161
0.002,0.981,-0.114
0.002,0.988,-0.169
0.009,0.985,-0.146
0.008,0.983,-0.152
-0.010,0.998,-0.133
0.012,0.979,-0.117
-0.006,0.997,-0.154
0.021,0.985,-0.128
0.021,0.984,-0.138
-0.010,0.991,-0.113
0.034,0.979,-0.119
0.016,0.997,-0.137
0.005,0.993,-0.121
0.008,0.988,-0.105
0.005,0.990,-0.103
-0.033,1.001,-0.091
-0.003,0.998,-0.059
0.012,0.994,-0.098
0.016,0.990,-0.096
0.006,0.995,-0.084
-0.006,0.998,-0.079
0.003,0.970,-0.059
-0.005,0.998,-0.082
-0.006,0.997,-0.073
0.018,0.994,-0.062
-0.000,1.000,-0.069
-0.024,0.991,-0.037
0.002,0.996,-0.075
0.007,1.000,-0.052
0.004,1.009,-0.103
-0.099,0.978,0.014
-0.023,1.003,-0.068
-0.026,0.988,-0.057
-0.001,0.998,-0.122
-0.020,0.999,-0.071
-0.007,0.992,-0.069
0.001,0.999,-0.081
-0.009,0.998,-0.040
-0.015,0.991,0.028
-0.020,1.015,-0.032
-0.021,1.013,-0.027
0.020,1.009,0.008
-0.038,0.975,0.056
0.003,0.969,0.043
-0.038,0.998,0.046
0.008,1.020,-0.002
-0.006,0.996,0.008
-0.037,1.004,0.039
0.008,0.997,0.058
-0.023,1.293,0.018
0.017,1.075,0.058
-0.036,1.009,0.021
-0.008,0.994,0.103
0.013,0.998,0.068
-0.015,1.005,0.099
0.005,0.996,0.080
-0.009,0.982,0.139
0.010,0.955,0.177
-0.004,1.022,0.091
0.001,0.999,0.156
-0.012,0.949,0.265
-0.003,0.967,0.254
-0.000,0.921,0.323
0.011,0.934,0.303
0.022,0.941,0.279
0.012,0.945,0.302
-0.002,0.970,0.288
-0.011,0.949,0.330
-0.015,0.895,0.424
0.011,0.884,0.411
-0.003,0.954,0.346
0.014,0.873,0.474
0.002,0.869,0.460
-0.004,0.861,0.508
-0.001,0.849,0.496
0.006,0.763,0.638
0.012,0.840,0.514
0.003,0.956,0.321
-0.006,0.801,0.575
-0.012,0.790,0.587
-0.017,0.723,0.648
-0.009,0.692,0.689
-0.013,0.681,0.698
-0.003,0.682,0.711
-0.007,0.720,0.785
-0.026,0.565,0.828
0.011,0.557,0.762
-0.013,0.671,0.894
-0.016,0.500,0.884
-0.009,0.484,0.869
-0.008,0.437,0.824
-0.010,0.420,0.890
-0.049,0.427,0.928
-0.034,0.349,0.956
-0.034,0.324,0.969
-0.016,0.238,0.976
-0.049,0.258,1.001
-0.048,0.249,1.016
-0.033,0.232,0.974
-0.022,0.241,0.963
-0.010,0.205,0.970
-0.024,0.149,1.013
-0.032,0.132,1.053
-0.080,0.174,1.039
-0.038,0.152,1.006
-0.027,0.152,0.969
-0.030,0.180,0.954
-0.049,0.115,1.021
-0.072,0.123,1.043
-0.058,0.111,1.000
-0.049,0.120,0.993
-0.058,0.122,1.008
-0.060,0.122,1.014
-0.046,0.135,0.986
-0.046,0.142,0.981
-0.092,0.166,1.000
-0.088,0.140,0.996
-0.071,0.059,0.986
0.015,0.032,0.930
-0.086,0.127,0.835
0.002,0.208,1.096
-0.109,0.079,0.975
-0.054,0.047,1.008
-0.024,0.042,1.028
-0.075,0.017,0.999
0.009,-0.072,1.179
-0.102,-0.016,0.956
-0.039,0.023,1.001
-0.051,0.019,0.985
-0.031,0.018,1.005
-0.038,0.021,0.997
-0.037,0.021,1.010
-0.039,0.016,1.003
-0.034,0.013,1.008
-0.026,0.016,1.002
-0.066,-0.004,0.980
-0.019,0.220,1.144
-0.063,0.073,1.092
-0.059,0.067,1.014
-0.040,0.023,1.006
-0.034,0.021,1.001
-0.036,0.018,1.001
-0.034,0.012,1.000
-0.033,0.015,1.001
-0.033,0.016,1.000
-0.034,0.018,1.001
-0.031,0.014,1.001
-0.032,0.014,1.000
-0.033,0.015,1.001
-0.033,0.017,1.001
-0.033,0.015,1.000
-0.032,0.014,1.000
-0.032,0.015,1.000
-0.032,0.017,1.000
-0.032,0.016,1.001
-0.033,0.014,1.001
-0.034,0.013,1.000
-0.032,0.014,1.000
-0.033,0.014,1.000
-0.033,0.015,1.000
-0.033,0.014,1.000
-0.032,0.012,1.000
-0.032,0.014,1.001
-0.034,0.016,1.000
-0.031,0.014,1.000
-0.033,0.015,1.000
